2022-04-08 16:38:09,055 Namespace(cfg='experiments/coco/resnet50/256x192_d256x3_adam_lr1e-3_caffe.yaml', frequent=100, gpus=None, workers=None)
2022-04-08 16:38:09,058 {'CUDNN': {'BENCHMARK': True, 'DETERMINISTIC': False, 'ENABLED': True},
 'DATASET': {'DATASET': 'coco',
2022-04-08 16:42:35,997 Epoch: [0][1000/2092]	Time 0.225s (0.234s)	Speed 142.4 samples/s	Data 0.000s (0.011s)	Loss 6.58124 (8.42895)	Accuracy 0.378 (0.217)
2022-04-08 16:42:59,176 Epoch: [0][1100/2092]	Time 0.223s (0.234s)	Speed 143.7 samples/s	Data 0.000s (0.010s)	Loss 6.87094 (8.33371)	Accuracy 0.339 (0.231)
2022-04-08 16:43:22,316 Epoch: [0][1200/2092]	Time 0.219s (0.234s)	Speed 146.4 samples/s	Data 0.000s (0.010s)	Loss 5.88605 (8.22753)	Accuracy 0.455 (0.244)
2022-04-08 16:43:45,433 Epoch: [0][1300/2092]	Time 0.228s (0.233s)	Speed 140.3 samples/s	Data 0.000s (0.010s)	Loss 6.10024 (8.11522)	Accuracy 0.410 (0.255)
2022-04-08 16:44:08,586 Epoch: [0][1400/2092]	Time 0.223s (0.233s)	Speed 143.4 samples/s	Data 0.000s (0.010s)	Loss 6.15380 (8.02794)	Accuracy 0.364 (0.267)
2022-04-08 16:44:31,678 Epoch: [0][1500/2092]	Time 0.224s (0.233s)	Speed 142.9 samples/s	Data 0.001s (0.010s)	Loss 5.35948 (7.94110)	Accuracy 0.533 (0.278)
2022-04-08 16:44:54,839 Epoch: [0][1600/2092]	Time 0.225s (0.233s)	Speed 142.5 samples/s	Data 0.000s (0.010s)	Loss 7.79017 (7.85635)	Accuracy 0.430 (0.287)
2022-04-08 16:45:18,009 Epoch: [0][1700/2092]	Time 0.226s (0.233s)	Speed 141.5 samples/s	Data 0.000s (0.010s)	Loss 5.28531 (7.78015)	Accuracy 0.498 (0.297)
2022-04-08 16:45:41,102 Epoch: [0][1800/2092]	Time 0.230s (0.233s)	Speed 138.9 samples/s	Data 0.001s (0.010s)	Loss 4.55050 (7.69774)	Accuracy 0.355 (0.305)
2022-04-08 16:46:04,254 Epoch: [0][1900/2092]	Time 0.218s (0.233s)	Speed 146.5 samples/s	Data 0.000s (0.010s)	Loss 8.07116 (7.63886)	Accuracy 0.460 (0.313)
2022-04-08 16:46:27,409 Epoch: [0][2000/2092]	Time 0.223s (0.233s)	Speed 143.4 samples/s	Data 0.000s (0.010s)	Loss 7.67878 (7.57764)	Accuracy 0.443 (0.320)
2022-04-08 16:46:50,136 Test: [0/698]	Time 0.976 (0.976)	Loss 12.1113 (12.1113)	Accuracy 0.482 (0.482)
2022-04-08 16:47:06,390 Test: [100/698]	Time 0.120 (0.171)	Loss 13.0593 (11.7932)	Accuracy 0.472 (0.511)
2022-04-08 16:47:22,777 Test: [200/698]	Time 0.179 (0.167)	Loss 12.5734 (11.7454)	Accuracy 0.478 (0.513)
2022-04-08 16:47:39,099 Test: [300/698]	Time 0.150 (0.166)	Loss 11.2508 (11.7654)	Accuracy 0.583 (0.513)
2022-04-08 16:47:55,281 Test: [400/698]	Time 0.194 (0.165)	Loss 12.6851 (11.7639)	Accuracy 0.493 (0.513)
2022-04-08 16:48:11,307 Test: [500/698]	Time 0.140 (0.164)	Loss 12.3988 (11.7608)	Accuracy 0.483 (0.513)
2022-04-08 16:48:27,294 Test: [600/698]	Time 0.199 (0.163)	Loss 11.3830 (11.7666)	Accuracy 0.535 (0.513)
2022-04-08 16:48:46,005 => Writing results json to output/coco/pose_resnet_50/256x192_d256x3_adam_lr1e-3_caffe/results/keypoints_val2017_results.json
2022-04-08 16:49:02,979 | Arch | Null |
2022-04-08 16:49:02,979 |---|---|
2022-04-08 16:49:02,980 | 256x192_pose_resnet_50_d256d256d256 | 0.000 |
2022-04-08 16:49:02,993 => saving checkpoint to output/coco/pose_resnet_50/256x192_d256x3_adam_lr1e-3_caffe
2022-04-08 16:49:06,718 Epoch: [1][0/2092]	Time 1.123s (1.123s)	Speed 28.5 samples/s	Data 0.882s (0.882s)	Loss 6.10915 (6.10915)	Accuracy 0.513 (0.513)
2022-04-08 16:49:30,647 Epoch: [1][100/2092]	Time 0.225s (0.248s)	Speed 142.4 samples/s	Data 0.000s (0.023s)	Loss 7.61184 (6.35849)	Accuracy 0.464 (0.473)
2022-04-08 16:49:53,799 Epoch: [1][200/2092]	Time 0.222s (0.240s)	Speed 143.9 samples/s	Data 0.000s (0.016s)	Loss 5.98345 (6.33401)	Accuracy 0.498 (0.471)
2022-04-08 16:50:16,899 Epoch: [1][300/2092]	Time 0.216s (0.237s)	Speed 148.4 samples/s	Data 0.000s (0.014s)	Loss 5.04738 (6.28928)	Accuracy 0.466 (0.481)
2022-04-08 16:50:40,064 Epoch: [1][400/2092]	Time 0.223s (0.236s)	Speed 143.5 samples/s	Data 0.000s (0.012s)	Loss 5.65354 (6.21875)	Accuracy 0.510 (0.484)
2022-04-08 16:51:03,214 Epoch: [1][500/2092]	Time 0.225s (0.235s)	Speed 142.0 samples/s	Data 0.000s (0.012s)	Loss 3.89746 (6.17466)	Accuracy 0.537 (0.486)
2022-04-08 16:51:26,262 Epoch: [1][600/2092]	Time 0.229s (0.234s)	Speed 139.9 samples/s	Data 0.000s (0.011s)	Loss 4.65882 (6.15040)	Accuracy 0.502 (0.491)
2022-04-08 16:51:49,374 Epoch: [1][700/2092]	Time 0.224s (0.234s)	Speed 142.6 samples/s	Data 0.000s (0.011s)	Loss 7.40032 (6.14038)	Accuracy 0.548 (0.492)
2022-04-08 16:52:12,536 Epoch: [1][800/2092]	Time 0.224s (0.233s)	Speed 142.7 samples/s	Data 0.000s (0.011s)	Loss 5.51392 (6.13163)	Accuracy 0.549 (0.496)
2022-04-08 16:52:35,664 Epoch: [1][900/2092]	Time 0.217s (0.233s)	Speed 147.7 samples/s	Data 0.000s (0.011s)	Loss 4.25843 (6.11658)	Accuracy 0.520 (0.498)
2022-04-08 16:52:58,833 Epoch: [1][1000/2092]	Time 0.230s (0.233s)	Speed 138.9 samples/s	Data 0.000s (0.010s)	Loss 5.53281 (6.10161)	Accuracy 0.516 (0.500)
2022-04-08 16:53:22,011 Epoch: [1][1100/2092]	Time 0.217s (0.233s)	Speed 147.6 samples/s	Data 0.000s (0.010s)	Loss 6.70743 (6.07946)	Accuracy 0.497 (0.502)
2022-04-08 16:53:45,111 Epoch: [1][1200/2092]	Time 0.225s (0.233s)	Speed 142.2 samples/s	Data 0.000s (0.010s)	Loss 7.28400 (6.07529)	Accuracy 0.539 (0.504)
2022-04-08 16:54:08,311 Epoch: [1][1300/2092]	Time 0.225s (0.233s)	Speed 142.1 samples/s	Data 0.000s (0.010s)	Loss 4.81940 (6.06041)	Accuracy 0.542 (0.505)
2022-04-08 16:54:31,383 Epoch: [1][1400/2092]	Time 0.235s (0.233s)	Speed 136.0 samples/s	Data 0.001s (0.010s)	Loss 5.98063 (6.03915)	Accuracy 0.425 (0.507)
2022-04-08 16:54:54,533 Epoch: [1][1500/2092]	Time 0.226s (0.232s)	Speed 141.5 samples/s	Data 0.000s (0.010s)	Loss 6.27185 (6.01589)	Accuracy 0.588 (0.509)
2022-04-08 16:55:17,635 Epoch: [1][1600/2092]	Time 0.226s (0.232s)	Speed 141.3 samples/s	Data 0.000s (0.010s)	Loss 5.48043 (6.00618)	Accuracy 0.551 (0.510)
2022-04-08 16:55:40,776 Epoch: [1][1700/2092]	Time 0.223s (0.232s)	Speed 143.8 samples/s	Data 0.000s (0.010s)	Loss 4.88310 (5.99713)	Accuracy 0.547 (0.512)
2022-04-08 16:56:03,938 Epoch: [1][1800/2092]	Time 0.221s (0.232s)	Speed 144.8 samples/s	Data 0.000s (0.010s)	Loss 6.97636 (5.99720)	Accuracy 0.453 (0.511)
2022-04-08 16:56:27,019 Epoch: [1][1900/2092]	Time 0.224s (0.232s)	Speed 142.7 samples/s	Data 0.000s (0.010s)	Loss 5.00354 (5.97564)	Accuracy 0.521 (0.512)
2022-04-08 16:56:50,170 Epoch: [1][2000/2092]	Time 0.223s (0.232s)	Speed 143.8 samples/s	Data 0.000s (0.010s)	Loss 4.00164 (5.95931)	Accuracy 0.569 (0.514)
2022-04-08 16:57:12,188 Test: [0/698]	Time 0.980 (0.980)	Loss 10.2251 (10.2251)	Accuracy 0.572 (0.572)
2022-04-08 16:57:28,322 Test: [100/698]	Time 0.117 (0.169)	Loss 11.7490 (10.7830)	Accuracy 0.539 (0.584)
2022-04-08 16:57:44,506 Test: [200/698]	Time 0.119 (0.165)	Loss 11.5366 (10.7300)	Accuracy 0.539 (0.585)
2022-04-08 16:58:00,786 Test: [300/698]	Time 0.145 (0.165)	Loss 10.0967 (10.7611)	Accuracy 0.654 (0.584)
2022-04-08 16:58:16,845 Test: [400/698]	Time 0.117 (0.164)	Loss 11.7899 (10.7544)	Accuracy 0.533 (0.584)
2022-04-08 16:58:32,630 Test: [500/698]	Time 0.130 (0.162)	Loss 11.2316 (10.7491)	Accuracy 0.533 (0.584)
2022-04-08 16:58:48,782 Test: [600/698]	Time 0.160 (0.162)	Loss 11.0901 (10.7538)	Accuracy 0.586 (0.584)
2022-04-08 16:59:06,997 => Writing results json to output/coco/pose_resnet_50/256x192_d256x3_adam_lr1e-3_caffe/results/keypoints_val2017_results.json
2022-04-08 16:59:24,092 | Arch | Null |
2022-04-08 16:59:24,093 |---|---|
2022-04-08 16:59:24,093 | 256x192_pose_resnet_50_d256d256d256 | 0.000 |
2022-04-08 16:59:24,095 => saving checkpoint to output/coco/pose_resnet_50/256x192_d256x3_adam_lr1e-3_caffe
2022-04-08 16:59:26,718 Epoch: [2][0/2092]	Time 1.250s (1.250s)	Speed 25.6 samples/s	Data 0.989s (0.989s)	Loss 3.70546 (3.70546)	Accuracy 0.513 (0.513)
2022-04-08 16:59:50,268 Epoch: [2][100/2092]	Time 0.225s (0.246s)	Speed 142.4 samples/s	Data 0.000s (0.021s)	Loss 3.07859 (5.72837)	Accuracy 0.470 (0.555)
2022-04-08 17:00:13,451 Epoch: [2][200/2092]	Time 0.223s (0.239s)	Speed 143.5 samples/s	Data 0.000s (0.016s)	Loss 5.91159 (5.68891)	Accuracy 0.490 (0.553)
2022-04-08 17:00:36,602 Epoch: [2][300/2092]	Time 0.232s (0.236s)	Speed 137.7 samples/s	Data 0.000s (0.013s)	Loss 5.42585 (5.62887)	Accuracy 0.537 (0.554)
2022-04-08 17:00:59,657 Epoch: [2][400/2092]	Time 0.219s (0.235s)	Speed 146.3 samples/s	Data 0.000s (0.012s)	Loss 7.41127 (5.57559)	Accuracy 0.378 (0.554)
2022-04-08 17:01:22,809 Epoch: [2][500/2092]	Time 0.224s (0.234s)	Speed 142.8 samples/s	Data 0.000s (0.012s)	Loss 6.88182 (5.62340)	Accuracy 0.547 (0.554)
2022-04-08 17:01:45,978 Epoch: [2][600/2092]	Time 0.223s (0.234s)	Speed 143.6 samples/s	Data 0.000s (0.011s)	Loss 4.20172 (5.65010)	Accuracy 0.590 (0.553)
2022-04-08 17:02:09,152 Epoch: [2][700/2092]	Time 0.215s (0.233s)	Speed 148.8 samples/s	Data 0.000s (0.011s)	Loss 5.55573 (5.64009)	Accuracy 0.577 (0.557)
2022-04-08 17:02:32,205 Epoch: [2][800/2092]	Time 0.217s (0.233s)	Speed 147.7 samples/s	Data 0.000s (0.011s)	Loss 5.63217 (5.64352)	Accuracy 0.363 (0.558)
2022-04-08 17:02:55,221 Epoch: [2][900/2092]	Time 0.221s (0.233s)	Speed 145.1 samples/s	Data 0.000s (0.011s)	Loss 4.64208 (5.62574)	Accuracy 0.534 (0.560)
2022-04-08 17:03:18,336 Epoch: [2][1000/2092]	Time 0.232s (0.233s)	Speed 138.0 samples/s	Data 0.000s (0.011s)	Loss 4.31126 (5.61770)	Accuracy 0.529 (0.560)
2022-04-08 17:03:41,460 Epoch: [2][1100/2092]	Time 0.228s (0.233s)	Speed 140.3 samples/s	Data 0.000s (0.010s)	Loss 4.14277 (5.59368)	Accuracy 0.629 (0.562)
2022-04-08 17:04:04,628 Epoch: [2][1200/2092]	Time 0.224s (0.232s)	Speed 142.6 samples/s	Data 0.000s (0.010s)	Loss 4.97373 (5.60066)	Accuracy 0.620 (0.562)
2022-04-08 17:04:27,812 Epoch: [2][1300/2092]	Time 0.217s (0.232s)	Speed 147.3 samples/s	Data 0.000s (0.010s)	Loss 5.84058 (5.60370)	Accuracy 0.478 (0.564)
2022-04-08 17:04:50,972 Epoch: [2][1400/2092]	Time 0.229s (0.232s)	Speed 139.8 samples/s	Data 0.000s (0.010s)	Loss 3.66726 (5.60960)	Accuracy 0.674 (0.564)
2022-04-08 17:05:14,114 Epoch: [2][1500/2092]	Time 0.217s (0.232s)	Speed 147.7 samples/s	Data 0.000s (0.010s)	Loss 6.06155 (5.59805)	Accuracy 0.493 (0.565)
2022-04-08 17:05:37,218 Epoch: [2][1600/2092]	Time 0.231s (0.232s)	Speed 138.8 samples/s	Data 0.000s (0.010s)	Loss 5.45296 (5.60198)	Accuracy 0.560 (0.566)
2022-04-08 17:06:00,230 Epoch: [2][1700/2092]	Time 0.224s (0.232s)	Speed 143.0 samples/s	Data 0.000s (0.010s)	Loss 6.66468 (5.58733)	Accuracy 0.641 (0.568)
2022-04-08 17:06:23,373 Epoch: [2][1800/2092]	Time 0.216s (0.232s)	Speed 148.0 samples/s	Data 0.000s (0.010s)	Loss 4.33483 (5.57380)	Accuracy 0.634 (0.568)
2022-04-08 17:06:46,544 Epoch: [2][1900/2092]	Time 0.225s (0.232s)	Speed 142.4 samples/s	Data 0.000s (0.010s)	Loss 4.72683 (5.56123)	Accuracy 0.515 (0.569)
2022-04-08 17:07:09,681 Epoch: [2][2000/2092]	Time 0.231s (0.232s)	Speed 138.5 samples/s	Data 0.000s (0.010s)	Loss 5.90735 (5.54943)	Accuracy 0.549 (0.570)
2022-04-08 17:07:31,748 Test: [0/698]	Time 1.037 (1.037)	Loss 9.4519 (9.4519)	Accuracy 0.621 (0.621)
2022-04-08 17:07:47,711 Test: [100/698]	Time 0.132 (0.168)	Loss 10.8043 (9.7864)	Accuracy 0.585 (0.636)
2022-04-08 17:08:04,020 Test: [200/698]	Time 0.117 (0.166)	Loss 10.5847 (9.7416)	Accuracy 0.612 (0.638)
2022-04-08 17:08:20,486 Test: [300/698]	Time 0.153 (0.165)	Loss 9.1475 (9.7433)	Accuracy 0.704 (0.638)
2022-04-08 17:08:36,497 Test: [400/698]	Time 0.134 (0.164)	Loss 10.5711 (9.7181)	Accuracy 0.618 (0.640)
2022-04-08 17:08:52,521 Test: [500/698]	Time 0.151 (0.163)	Loss 10.3236 (9.7203)	Accuracy 0.616 (0.640)
2022-04-08 17:09:08,459 Test: [600/698]	Time 0.147 (0.163)	Loss 9.5125 (9.7296)	Accuracy 0.658 (0.639)
2022-04-08 17:09:26,917 => Writing results json to output/coco/pose_resnet_50/256x192_d256x3_adam_lr1e-3_caffe/results/keypoints_val2017_results.json
2022-04-08 17:09:43,921 | Arch | Null |
2022-04-08 17:09:43,922 |---|---|
2022-04-08 17:09:43,922 | 256x192_pose_resnet_50_d256d256d256 | 0.000 |
2022-04-08 17:09:43,924 => saving checkpoint to output/coco/pose_resnet_50/256x192_d256x3_adam_lr1e-3_caffe
2022-04-08 17:09:46,588 Epoch: [3][0/2092]	Time 1.133s (1.133s)	Speed 28.2 samples/s	Data 0.849s (0.849s)	Loss 6.32374 (6.32374)	Accuracy 0.638 (0.638)
2022-04-08 17:10:10,506 Epoch: [3][100/2092]	Time 0.220s (0.248s)	Speed 145.4 samples/s	Data 0.001s (0.023s)	Loss 4.01040 (5.46402)	Accuracy 0.678 (0.587)
2022-04-08 17:10:33,654 Epoch: [3][200/2092]	Time 0.237s (0.240s)	Speed 134.8 samples/s	Data 0.000s (0.016s)	Loss 5.00690 (5.38133)	Accuracy 0.585 (0.590)
2022-04-08 17:10:56,804 Epoch: [3][300/2092]	Time 0.230s (0.237s)	Speed 139.3 samples/s	Data 0.000s (0.014s)	Loss 5.14328 (5.34182)	Accuracy 0.551 (0.594)
2022-04-08 17:11:19,945 Epoch: [3][400/2092]	Time 0.221s (0.236s)	Speed 145.1 samples/s	Data 0.000s (0.013s)	Loss 5.23532 (5.34971)	Accuracy 0.687 (0.593)
2022-04-08 17:11:43,116 Epoch: [3][500/2092]	Time 0.226s (0.235s)	Speed 141.6 samples/s	Data 0.000s (0.012s)	Loss 6.57036 (5.33436)	Accuracy 0.609 (0.592)
2022-04-08 17:12:06,135 Epoch: [3][600/2092]	Time 0.223s (0.234s)	Speed 143.3 samples/s	Data 0.000s (0.012s)	Loss 5.40000 (5.32652)	Accuracy 0.623 (0.591)
2022-04-08 17:12:29,098 Epoch: [3][700/2092]	Time 0.216s (0.233s)	Speed 148.4 samples/s	Data 0.000s (0.011s)	Loss 4.44898 (5.34986)	Accuracy 0.634 (0.591)
2022-04-08 17:12:52,079 Epoch: [3][800/2092]	Time 0.218s (0.233s)	Speed 146.6 samples/s	Data 0.000s (0.011s)	Loss 5.00003 (5.33430)	Accuracy 0.614 (0.590)
2022-04-08 17:13:15,178 Epoch: [3][900/2092]	Time 0.225s (0.233s)	Speed 142.0 samples/s	Data 0.000s (0.011s)	Loss 4.32836 (5.32108)	Accuracy 0.629 (0.591)
2022-04-08 17:13:38,333 Epoch: [3][1000/2092]	Time 0.217s (0.233s)	Speed 147.2 samples/s	Data 0.000s (0.011s)	Loss 5.21864 (5.31251)	Accuracy 0.602 (0.593)
2022-04-08 17:14:01,425 Epoch: [3][1100/2092]	Time 0.216s (0.232s)	Speed 148.4 samples/s	Data 0.000s (0.010s)	Loss 4.67523 (5.30697)	Accuracy 0.503 (0.594)
2022-04-08 17:14:24,574 Epoch: [3][1200/2092]	Time 0.216s (0.232s)	Speed 148.0 samples/s	Data 0.000s (0.010s)	Loss 4.47387 (5.30829)	Accuracy 0.684 (0.595)
2022-04-08 17:14:47,651 Epoch: [3][1300/2092]	Time 0.215s (0.232s)	Speed 148.9 samples/s	Data 0.000s (0.010s)	Loss 3.88389 (5.28277)	Accuracy 0.692 (0.596)
2022-04-08 17:15:10,705 Epoch: [3][1400/2092]	Time 0.222s (0.232s)	Speed 144.1 samples/s	Data 0.000s (0.010s)	Loss 3.43479 (5.28849)	Accuracy 0.701 (0.596)
2022-04-08 17:15:33,845 Epoch: [3][1500/2092]	Time 0.222s (0.232s)	Speed 144.4 samples/s	Data 0.000s (0.010s)	Loss 5.42397 (5.28718)	Accuracy 0.573 (0.597)
2022-04-08 17:15:56,920 Epoch: [3][1600/2092]	Time 0.230s (0.232s)	Speed 138.8 samples/s	Data 0.000s (0.010s)	Loss 4.87018 (5.26763)	Accuracy 0.555 (0.598)
2022-04-08 17:16:19,901 Epoch: [3][1700/2092]	Time 0.215s (0.232s)	Speed 148.6 samples/s	Data 0.000s (0.010s)	Loss 4.19193 (5.25989)	Accuracy 0.651 (0.597)
2022-04-08 17:16:43,006 Epoch: [3][1800/2092]	Time 0.225s (0.232s)	Speed 142.0 samples/s	Data 0.000s (0.010s)	Loss 6.14532 (5.25796)	Accuracy 0.611 (0.598)
2022-04-08 17:17:06,219 Epoch: [3][1900/2092]	Time 0.225s (0.232s)	Speed 142.5 samples/s	Data 0.000s (0.010s)	Loss 4.88488 (5.25114)	Accuracy 0.656 (0.599)
2022-04-08 17:17:29,388 Epoch: [3][2000/2092]	Time 0.238s (0.232s)	Speed 134.6 samples/s	Data 0.000s (0.010s)	Loss 7.02722 (5.24199)	Accuracy 0.620 (0.600)
2022-04-08 17:17:51,489 Test: [0/698]	Time 1.040 (1.040)	Loss 9.1475 (9.1475)	Accuracy 0.640 (0.640)
2022-04-08 17:18:07,761 Test: [100/698]	Time 0.154 (0.171)	Loss 11.2359 (9.8325)	Accuracy 0.570 (0.634)
2022-04-08 17:18:24,093 Test: [200/698]	Time 0.180 (0.167)	Loss 10.0447 (9.7533)	Accuracy 0.614 (0.638)
2022-04-08 17:18:40,176 Test: [300/698]	Time 0.133 (0.165)	Loss 8.7767 (9.7940)	Accuracy 0.730 (0.637)
2022-04-08 17:18:56,593 Test: [400/698]	Time 0.173 (0.165)	Loss 9.7726 (9.7761)	Accuracy 0.627 (0.637)
2022-04-08 17:19:12,729 Test: [500/698]	Time 0.139 (0.164)	Loss 10.5495 (9.7656)	Accuracy 0.581 (0.638)
2022-04-08 17:19:28,790 Test: [600/698]	Time 0.152 (0.164)	Loss 9.5247 (9.7701)	Accuracy 0.634 (0.638)
2022-04-08 17:19:47,474 => Writing results json to output/coco/pose_resnet_50/256x192_d256x3_adam_lr1e-3_caffe/results/keypoints_val2017_results.json
2022-04-08 17:20:04,164 | Arch | Null |
2022-04-08 17:20:04,165 |---|---|
2022-04-08 17:20:04,165 | 256x192_pose_resnet_50_d256d256d256 | 0.000 |
2022-04-08 17:20:04,167 => saving checkpoint to output/coco/pose_resnet_50/256x192_d256x3_adam_lr1e-3_caffe
2022-04-08 17:20:06,742 Epoch: [4][0/2092]	Time 1.191s (1.191s)	Speed 26.9 samples/s	Data 0.917s (0.917s)	Loss 5.01871 (5.01871)	Accuracy 0.573 (0.573)
2022-04-08 17:20:30,576 Epoch: [4][100/2092]	Time 0.217s (0.248s)	Speed 147.2 samples/s	Data 0.000s (0.022s)	Loss 4.66173 (4.93128)	Accuracy 0.610 (0.623)
2022-04-08 17:20:53,659 Epoch: [4][200/2092]	Time 0.215s (0.239s)	Speed 148.8 samples/s	Data 0.000s (0.015s)	Loss 3.03933 (5.03970)	Accuracy 0.563 (0.622)
2022-04-08 17:21:18,535 Epoch: [4][300/2092]	Time 0.222s (0.242s)	Speed 144.1 samples/s	Data 0.000s (0.014s)	Loss 4.38288 (5.02063)	Accuracy 0.628 (0.623)
